Site,Start Date,Stop Date,Logger,Listener,Sample Date,Sample Time,Species,NAAMP,File ID,Notes
W32,4/30/2015,5/5/2015,8,CMM,5/4/2015,2049,NOCAP,1,20150504_204900,
W35,4/30/2015,5/5/2015,9,DDK,5/4/2015,2049,NOCAP,1,20150504_204900,HYGRA DISTANT
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2049,ACGRY,3,20150504_204900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2149,LICAT,3,20150504_214900,
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2149,ACGRY,3,20150504_214900,HYGRA DISTANT
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2149,HYCIN,2,20150504_214900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2149,LICAT,2,20150504_214900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2149,ACGRY,2,20150504_214900,
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2149,LICAT,1,20150504_214900,HYGRA DISTANT
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2149,HYCIN,2,20150504_214900,HYGRA DISTANT
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2149,HYCHR,2,20150504_214900,HYGRA DISTANT
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2149,LICAT,2,20150504_214900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2149,HYGRA,2,20150504_214900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2149,HYCIN,1,20150504_214900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2149,ACGRY,2,20150504_214900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2149,LICAT,1,20150504_214900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2149,HYCIN,2,20150504_214900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2149,ACGRY,1,20150504_214900,
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2149,HYCIN,2,20150504_214900,HYGRA DISTANT
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2149,HYGRA,3,20150504_214900,
W35,4/30/2015,5/5/2015,9,DDK,5/4/2015,2149,NOCAP,1,20150504_214900,HYGRA DISTANT
W32,4/30/2015,5/5/2015,8,CMM,5/4/2015,2149,PSNIG,1,20150504_214900,
W26,4/30/2015,5/5/2015,10,CMM,5/4/2015,2149,ACGRY,2,20150504_214900,
W68,4/30/2015,5/5/2015,3,DDK,5/4/2015,2149,NOCAP,1,20150504_214900,HYGRA DISTANT
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2249,ACGRY,3,20150504_224900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2249,HYCIN,1,20150504_224900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2249,ACGRY,1,20150504_224900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2249,LICAT,1,20150504_224900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2249,ACGRY,2,20150504_224900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2249,HYGRA,2,20150504_224900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2249,LICAT,2,20150504_224900,
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2249,HYCHR,2,20150504_224900,HYGRA DISTANT
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2249,HYCIN,1,20150504_224900,HYGRA DISTANT
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2249,LICAT,1,20150504_224900,HYGRA DISTANT
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2249,ACGRY,3,20150504_224900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2249,ACGRY,1,20150504_224900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2249,HYCIN,2,20150504_224900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2249,HYGRA,3,20150504_224900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2249,LICAT,2,20150504_224900,
W35,4/30/2015,5/5/2015,9,DDK,5/4/2015,2249,NOCAP,1,20150504_224900,HYGRA DISTANT
W32,4/30/2015,5/5/2015,8,CMM,5/4/2015,2249,NOCAP,1,20150504_224900,
W26,4/30/2015,5/5/2015,10,CMM,5/4/2015,2249,ACGRY,2,20150504_224900,
W68,4/30/2015,5/5/2015,3,DDK,5/4/2015,2249,NOCAP,1,20150504_224900,
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2249,HYCIN,2,20150504_224900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2349,LICAT,2,20150504_234900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2349,HYCIN,1,20150504_234900,
W55,4/30/2015,5/5/2015,1,CMM,5/4/2015,2349,ACGRY,3,20150504_234900,
W52,4/30/2015,5/5/2015,4,CMM,5/4/2015,2349,LICAT,2,20150504_234900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2349,LICAT,2,20150504_234900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2349,HYGRA,2,20150504_234900,
W51,4/30/2015,5/5/2015,6,CMM,5/4/2015,2349,ACGRY,2,20150504_234900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2349,LICAT,1,20150504_234900,
W50,4/30/2015,5/5/2015,2,DDK,5/4/2015,2349,ACGRY,1,20150504_234900,
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2349,HYCIN,1,20150504_234900,
W46,4/30/2015,5/5/2015,7,DDK,5/4/2015,2349,ACGRY,3,20150504_234900,
W35,4/30/2015,5/5/2015,9,DDK,5/4/2015,2349,NOCAP,1,20150504_234900,
W32,4/30/2015,5/5/2015,8,CMM,5/4/2015,2349,NOCAP,1,20150504_234900,
W26,4/30/2015,5/5/2015,10,CMM,5/4/2015,2349,PSNIG,1,20150504_234900,
W26,4/30/2015,5/5/2015,10,CMM,5/4/2015,2349,ACGRY,2,20150504_234900,
W58,4/30/2015,5/5/2015,5,DDK,5/4/2015,2349,LICAT,3,20150504_234900,HYGRA DISTANT
W68,4/30/2015,5/5/2015,3,DDK,5/4/2015,2349,NOCAP,1,20150504_234900,"LICAT, HYGRA DISTANT"
W26,4/30/2015,5/5/2015,10,CMM,5/5/2015,49,ACGRY,2,20150505_004900,
W32,4/30/2015,5/5/2015,8,CMM,5/5/2015,49,NOCAP,1,20150505_004900,
W35,4/30/2015,5/5/2015,9,DDK,5/5/2015,49,NOCAP,1,20150505_004900,
W46,4/30/2015,5/5/2015,7,DDK,5/5/2015,49,ACGRY,2,20150505_004900,
W50,4/30/2015,5/5/2015,2,DDK,5/5/2015,49,LICAT,1,20150505_004900,ACGRY DISTANT
W51,4/30/2015,5/5/2015,6,CMM,5/5/2015,49,ACGRY,2,20150505_004900,
W68,4/30/2015,5/5/2015,3,DDK,5/5/2015,49,LICAT,1,20150505_004900,"LICAT, HYGRA DISTANT"
W51,4/30/2015,5/5/2015,6,CMM,5/5/2015,49,LICAT,2,20150505_004900,
W52,4/30/2015,5/5/2015,4,CMM,5/5/2015,49,LICAT,2,20150505_004900,
W55,4/30/2015,5/5/2015,1,CMM,5/5/2015,49,ACGRY,2,20150505_004900,
W55,4/30/2015,5/5/2015,1,CMM,5/5/2015,49,LICAT,1,20150505_004900,
W58,4/30/2015,5/5/2015,5,DDK,5/5/2015,49,LICAT,3,20150505_004900,
W51,4/30/2015,5/5/2015,6,CMM,5/5/2015,49,HYGRA,2,20150505_004900,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,HYGRA,2,20150508_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,LICAT,1,20150508_205200,
W01,5/8/2015,5/13/2015,1,DDK,5/8/2015,2052,NOCAP,1,20150508_205200,
W02,5/8/2015,5/13/2015,2,CMM,5/8/2015,2052,NOCAP,1,20150508_205200,
W04,5/8/2015,5/13/2015,5,CMM,5/8/2015,2052,NOCAP,1,20150508_205200,HYSQU DISTANT
W11,5/8/2015,5/13/2015,10,CMM,5/8/2015,2052,NOCAP,1,20150508_205200,ACGRY DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2052,ACGRY,3,20150508_205200,"LICAT, LISPH DISTANT"
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2052,HYCIN,1,20150508_205200,"LICAT, LISPH DISTANT"
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2052,ACGRY,2,20150508_205200,HYCIN DISTANT
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,ACGRY,3,20150508_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,HYCIN,2,20150508_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,HYFEM,2,20150508_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,HYGRA,1,20150508_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,LICAT,1,20150508_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2052,LIGRY,1,20150508_205200,
W96,5/8/2015,5/13/2015,3,DDK,5/8/2015,2052,NOCAP,1,20150508_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,ACGRY,2,20150508_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,HYCHR,2,20150508_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,HYCIN,2,20150508_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2052,HYFEM,1,20150508_205200,
W01,5/8/2015,5/13/2015,1,DDK,5/8/2015,2152,NOCAP,1,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,LICAT,3,20150508_215200,
W03,5/8/2015,5/13/2015,9,CMM,5/8/2015,2152,HYFEM,1,20150508_215200,
W04,5/8/2015,5/13/2015,5,CMM,5/8/2015,2152,NOCAP,1,20150508_215200,
W11,5/8/2015,5/13/2015,10,CMM,5/8/2015,2152,ACGRY,1,20150508_215200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2152,ACGRY,3,20150508_215200,LICAT DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2152,HYCIN,1,20150508_215200,LICAT DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2152,HYGRA,3,20150508_215200,LICAT DISTANT
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2152,ACGRY,3,20150508_215200,
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2152,HYGRA,2,20150508_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2152,ACGRY,2,20150508_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2152,HYCIN,3,20150508_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2152,HYFEM,3,20150508_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2152,HYGRA,3,20150508_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2152,LICAT,1,20150508_215200,
W96,5/8/2015,5/13/2015,3,DDK,5/8/2015,2152,NOCAP,1,20150508_215200,
W02,5/8/2015,5/13/2015,2,CMM,5/8/2015,2152,NOCAP,1,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,HYGRA,3,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,HYFEM,2,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,HYCIN,3,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,HYCHR,2,20150508_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2152,ACGRY,2,20150508_215200,
W01,5/8/2015,5/13/2015,1,DDK,5/8/2015,2252,NOCAP,1,20150508_225200,
W04,5/8/2015,5/13/2015,5,CMM,5/8/2015,2252,HYSQU,1,20150508_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2252,HYCIN,2,20150508_225200,"HYGRA, LICAT DISTANT"
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2252,HYCHR,2,20150508_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2252,ACGRY,2,20150508_225200,
W96,5/8/2015,5/13/2015,3,DDK,5/8/2015,2252,NOCAP,1,20150508_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2252,LICAT,2,20150508_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2252,HYGRA,3,20150508_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2252,HYFEM,3,20150508_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2252,HYCIN,3,20150508_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2252,ACGRY,3,20150508_225200,
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2252,HYGRA,2,20150508_225200,
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2252,ACGRY,3,20150508_225200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2252,HYGRA,3,20150508_225200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2252,HYCIN,1,20150508_225200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2252,ACGRY,3,20150508_225200,
W11,5/8/2015,5/13/2015,10,CMM,5/8/2015,2252,HYSQU,1,20150508_225200,
W02,5/8/2015,5/13/2015,2,CMM,5/8/2015,2252,NOCAP,1,20150508_225200,
W03,5/8/2015,5/13/2015,9,CMM,5/8/2015,2252,HYFEM,1,20150508_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2252,HYFEM,1,20150508_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2352,HYFEM,1,20150508_235200,"LICAT, HYCIN DISTANT"
W01,5/8/2015,5/13/2015,1,DDK,5/8/2015,2352,NOCAP,1,20150508_235200,
W02,5/8/2015,5/13/2015,2,CMM,5/8/2015,2352,NOCAP,1,20150508_235200,
W03,5/8/2015,5/13/2015,9,CMM,5/8/2015,2352,NOCAP,1,20150508_235200,
W04,5/8/2015,5/13/2015,5,CMM,5/8/2015,2352,NOCAP,1,20150508_235200,
W96,5/8/2015,5/13/2015,3,DDK,5/8/2015,2352,NOCAP,1,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,LIGRY,1,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,LICAT,1,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,HYGRA,3,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,HYFEM,2,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,HYCIN,2,20150508_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/8/2015,2352,ACGRY,3,20150508_235200,
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2352,HYGRA,3,20150508_235200,
W21,5/8/2015,5/13/2015,7,CMM,5/8/2015,2352,ACGRY,3,20150508_235200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2352,HYGRA,3,20150508_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/8/2015,2352,ACGRY,2,20150508_235200,
W11,5/8/2015,5/13/2015,10,CMM,5/8/2015,2352,ACGRY,1,20150508_235200,
W15,5/8/2015,5/13/2015,6,OTJ,5/8/2015,2352,ACGRY,3,20150508_235200,
W96,5/8/2015,5/13/2015,3,DDK,5/9/2015,52,NOCAP,1,20150509_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,52,HYGRA,2,20150509_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,52,HYCIN,2,20150509_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,52,ACGRY,3,20150509_005200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,52,HYGRA,1,20150509_005200,HYGRA DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,52,ACGRY,3,20150509_005200,HYGRA DISTANT
W11,5/8/2015,5/13/2015,10,CMM,5/9/2015,52,NOCAP,1,20150509_005200,
W04,5/8/2015,5/13/2015,5,CMM,5/9/2015,52,NOCAP,1,20150509_005200,
W03,5/8/2015,5/13/2015,9,CMM,5/9/2015,52,NOCAP,1,20150509_005200,
W02,5/8/2015,5/13/2015,2,CMM,5/9/2015,52,NOCAP,1,20150509_005200,
W01,5/8/2015,5/13/2015,1,DDK,5/9/2015,52,NOCAP,1,20150509_005200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,52,HYSQU,1,20150509_005200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,52,ACGRY,2,20150509_005200,"LICAT DISTANT
HYSQU @ 1:48"
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,52,ACGRY,3,20150509_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,52,HYGRA,2,20150509_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,52,HYFEM,2,20150509_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2052,HYFEM,1,20150509_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2052,ACGRY,2,20150509_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2052,ACGRY,2,20150509_205200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2052,HYCIN,3,20150509_205200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2052,HYCIN,2,20150509_205200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2052,ACGRY,2,20150509_205200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2052,HYGRA,2,20150509_205200,"LICAT, HYGRA DISTANT"
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2052,HYCIN,1,20150509_205200,"LICAT, HYGRA DISTANT"
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2052,ACGRY,2,20150509_205200,"LICAT, HYGRA DISTANT"
W11,5/8/2015,5/13/2015,10,CMM,5/9/2015,2052,NOCAP,1,20150509_205200,"LISPH SQUAWKING, ACGRY DISTANT"
W04,5/8/2015,5/13/2015,5,CMM,5/9/2015,2052,ACGRY,1,20150509_205200,
W03,5/8/2015,5/13/2015,9,CMM,5/9/2015,2052,NOCAP,1,20150509_205200,
W02,5/8/2015,5/13/2015,2,CMM,5/9/2015,2052,LICAT,1,20150509_205200,
W01,5/8/2015,5/13/2015,1,DDK,5/9/2015,2052,NOCAP,1,20150509_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2052,LICAT,1,20150509_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2052,HYGRA,2,20150509_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2052,HYCIN,2,20150509_205200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2052,HYCHR,2,20150509_205200,
W96,5/8/2015,5/13/2015,3,DDK,5/9/2015,2052,NOCAP,1,20150509_205200,
W01,5/8/2015,5/13/2015,1,DDK,5/9/2015,2152,NOCAP,1,20150509_215200,
W02,5/8/2015,5/13/2015,2,CMM,5/9/2015,2152,NOCAP,1,20150509_215200,
W03,5/8/2015,5/13/2015,9,CMM,5/9/2015,2152,HYFEM,2,20150509_215200,
W04,5/8/2015,5/13/2015,5,CMM,5/9/2015,2152,NOCAP,1,20150509_215200,
W11,5/8/2015,5/13/2015,10,CMM,5/9/2015,2152,ACGRY,1,20150509_215200,HYGRA DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2152,ACGRY,3,20150509_215200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2152,HYCIN,1,20150509_215200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2152,HYGRA,3,20150509_215200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2152,ACGRY,3,20150509_215200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2152,HYFEM,1,20150509_215200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2152,HYGRA,3,20150509_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2152,ACGRY,3,20150509_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2152,HYCIN,3,20150509_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2152,HYFEM,2,20150509_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2152,HYGRA,3,20150509_215200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2152,LICAT,2,20150509_215200,
W96,5/8/2015,5/13/2015,3,DDK,5/9/2015,2152,NOCAP,1,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,ACGRY,2,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,HYCHR,2,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,HYCIN,3,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,HYFEM,2,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,HYGRA,3,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2152,LICAT,3,20150509_215200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,ACGRY,2,20150509_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2252,LICAT,2,20150509_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2252,HYGRA,3,20150509_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2252,HYCIN,3,20150509_225200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2252,ACGRY,3,20150509_225200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2252,HYGRA,3,20150509_225200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2252,ACGRY,3,20150509_225200,HYCIN DISTANT
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2252,HYGRA,3,20150509_225200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2252,HYCIN,2,20150509_225200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2252,ACGRY,3,20150509_225200,
W11,5/8/2015,5/13/2015,10,CMM,5/9/2015,2252,HYSQU,1,20150509_225200,HYGRA DISTANT
W04,5/8/2015,5/13/2015,5,CMM,5/9/2015,2252,NOCAP,1,20150509_225200,
W03,5/8/2015,5/13/2015,9,CMM,5/9/2015,2252,HYFEM,2,20150509_225200,
W02,5/8/2015,5/13/2015,2,CMM,5/9/2015,2252,NOCAP,1,20150509_225200,
W01,5/8/2015,5/13/2015,1,DDK,5/9/2015,2252,NOCAP,1,20150509_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,LICAT,2,20150509_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,HYGRA,2,20150509_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,HYFEM,1,20150509_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,HYCIN,1,20150509_225200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2252,HYCHR,2,20150509_225200,
W96,5/8/2015,5/13/2015,3,DDK,5/9/2015,2252,NOCAP,1,20150509_225200,
W96,5/8/2015,5/13/2015,3,DDK,5/9/2015,2352,NOCAP,1,20150509_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2352,ACGRY,3,20150509_235200,"HYGRA, LICAT DISTANT"
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2352,HYFEM,2,20150509_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2352,HYCIN,2,20150509_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2352,ACGRY,3,20150509_235200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2352,HYGRA,3,20150509_235200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2352,HYCIN,3,20150509_235200,
W21,5/8/2015,5/13/2015,7,CMM,5/9/2015,2352,ACGRY,3,20150509_235200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2352,HYGRA,3,20150509_235200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2352,HYCIN,1,20150509_235200,
W15,5/8/2015,5/13/2015,6,OTJ,5/9/2015,2352,ACGRY,3,20150509_235200,
W11,5/8/2015,5/13/2015,10,CMM,5/9/2015,2352,LISPH,1,20150509_235200,HYGRA
W04,5/8/2015,5/13/2015,5,CMM,5/9/2015,2352,NOCAP,1,20150509_235200,ACGRY DISTANT
W03,5/8/2015,5/13/2015,9,CMM,5/9/2015,2352,HYFEM,1,20150509_235200,
W02,5/8/2015,5/13/2015,2,CMM,5/9/2015,2352,NOCAP,1,20150509_235200,
W01,5/8/2015,5/13/2015,1,DDK,5/9/2015,2352,NOCAP,1,20150509_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2352,HYSQU,1,20150509_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2352,HYCIN,2,20150509_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/9/2015,2352,HYCHR,2,20150509_235200,
W53,5/8/2015,5/13/2015,4,CMM,5/9/2015,2352,HYGRA,2,20150509_235200,
W00,5/8/2015,5/13/2015,8,CMM,5/10/2015,52,ACGRY,2,20150510_005200,
W00,5/8/2015,5/13/2015,8,CMM,5/10/2015,52,HYCIN,2,20150510_005200,
W01,5/8/2015,5/13/2015,1,DDK,5/10/2015,52,NOCAP,1,20150510_005200,
W02,5/8/2015,5/13/2015,2,CMM,5/10/2015,52,NOCAP,1,20150510_005200,
W03,5/8/2015,5/13/2015,9,CMM,5/10/2015,52,NOCAP,1,20150510_005200,
W04,5/8/2015,5/13/2015,5,CMM,5/10/2015,52,NOCAP,1,20150510_005200,
W11,5/8/2015,5/13/2015,10,CMM,5/10/2015,52,NOCAP,1,20150510_005200,HYGRA
W15,5/8/2015,5/13/2015,6,OTJ,5/10/2015,52,ACGRY,3,20150510_005200,
W15,5/8/2015,5/13/2015,6,OTJ,5/10/2015,52,HYGRA,3,20150510_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/10/2015,52,ACGRY,3,20150510_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/10/2015,52,HYCIN,2,20150510_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/10/2015,52,HYFEM,2,20150510_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/10/2015,52,HYGRA,3,20150510_005200,
W21,5/8/2015,5/13/2015,7,CMM,5/10/2015,52,LICAT,2,20150510_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/10/2015,52,ACGRY,3,20150510_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/10/2015,52,HYCIN,2,20150510_005200,
W53,5/8/2015,5/13/2015,4,CMM,5/10/2015,52,HYGRA,2,20150510_005200,
W96,5/8/2015,5/13/2015,3,DDK,5/10/2015,52,NOCAP,1,20150510_005200,
W00,5/8/2015,5/13/2015,8,CMM,5/10/2015,2053,ACGRY,2,20150510_205300,
W96,5/8/2015,5/13/2015,3,DDK,5/10/2015,2053,HYFEM,1,20150510_205300,
W00,5/8/2015,5/13/2015,8,CMM,5/10/2015,2053,HYCIN,2,20150510_205300,
W00,5/8/2015,5/13/2015,8,CMM,5/10/2015,2053,HYGRA,1,20150510_205300,
